cycle_id,primary_category,intervention_category,interventions_in_category,cycle_outcome,target_met,organization_id,indicator_id,hospital_model,region,plan_fiscal_year,ed_scope,analysis_eligible,analysis_exclusion_reason,comparison_eligible,category_count_per_cycle,classified_category_count_per_cycle,single_category_cycle,multi_category_cycle,single_classified_category_cycle,has_unclassified_interventions,intervention_ids
cycle_cbfebdafdf117e59ed42,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",3,Insufficient data,,org_b7a54963ba1fc573,ind_3f4a6ae10d3f0ae0,Large Community Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_4e03436572a2e04cb329"",""intervention_5c1df05c4eb49142c56c"",""intervention_929625525460b1079fb8""]"
cycle_6e23600371f98f29f7e5,Training & Education,Training & Education,1,Insufficient data,,org_b7a54963ba1fc573,ind_5314e24f5f6e6912,Large Community Hospital,East Region,2024/25,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_4faad0d6d6a7605ca1c9""]"
cycle_e80076e81989b0a9b3b6,Admission & Transfer Process,Admission & Transfer Process,1,Insufficient data,,org_b7a54963ba1fc573,ind_5b2e1352e31909e8,Large Community Hospital,East Region,2025/26,included,false,reporting_period_unverified,false,2,2,false,true,false,false,"[""intervention_04342718317b26fd0f26""]"
cycle_e80076e81989b0a9b3b6,Discharge & Transition Planning,Discharge & Transition Planning,2,Insufficient data,,org_b7a54963ba1fc573,ind_5b2e1352e31909e8,Large Community Hospital,East Region,2025/26,included,false,reporting_period_unverified,false,2,2,false,true,false,false,"[""intervention_4d8a8b1f969bdb425c96"",""intervention_ed4068fdd08c6ef082f7""]"
cycle_b4fc37f31a26c20e6dee,Admission & Transfer Process,Admission & Transfer Process,1,Insufficient data,,org_b7a54963ba1fc573,ind_67ee717abbe20a1b,Large Community Hospital,East Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_e6699ef67417775301dc""]"
cycle_b4fc37f31a26c20e6dee,Other,Other,1,Insufficient data,,org_b7a54963ba1fc573,ind_67ee717abbe20a1b,Large Community Hospital,East Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_662007934e356e39a23f""]"
cycle_a7230ecb76c70f9245ba,Other,Other,2,Insufficient data,,org_b7a54963ba1fc573,ind_73b8d84e05aeb2e1,Large Community Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_5fc4c206750284210087"",""intervention_98f8da9c7b97610324f8""]"
cycle_d8355beef83b59a2760e,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_b7a54963ba1fc573,ind_8539807a451a46de,Large Community Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_4d43c994423b21ff4b93""]"
cycle_d8355beef83b59a2760e,Safety & Risk Prevention,Safety & Risk Prevention,1,Insufficient data,,org_b7a54963ba1fc573,ind_8539807a451a46de,Large Community Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_823031a2579497d9b54e""]"
cycle_cd59719dca0a3ea68835,Training & Education,Training & Education,2,Insufficient data,,org_b7a54963ba1fc573,ind_9328e4eec5d79401,Large Community Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_83b42f0fe3a30d784a4b"",""intervention_99f2d899f872745c122c""]"
cycle_cfebf72de9f108034199,Other,Other,1,Insufficient data,,org_b7a54963ba1fc573,ind_9ce153b768fba71e,Large Community Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_b7d94ebcea8f3b738214""]"
cycle_cfebf72de9f108034199,Technology & Digital Tools,Technology & Digital Tools,1,Insufficient data,,org_b7a54963ba1fc573,ind_9ce153b768fba71e,Large Community Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_ddb3f0ca340e571cb927""]"
cycle_7db46c143f42432f68fc,Safety & Risk Prevention,Safety & Risk Prevention,1,Insufficient data,,org_b7a54963ba1fc573,ind_b1f2aa2973e03509,Large Community Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_197961a451b108e1a3ba""]"
cycle_4d08e25ede73ba7caa98,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_b7a54963ba1fc573,ind_be7a01c0caee1865,Large Community Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_ad53d6c7801f88818e7d""]"
cycle_1f71bd907a378b7e8ccf,Other,Other,1,Insufficient data,,org_b7a54963ba1fc573,ind_ca319d4c6bc50a2f,Large Community Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_6c23b93723a39ad6af77""]"
cycle_231015b417a0503c09e0,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_b7a54963ba1fc573,ind_cc9c8ab66bb0d215,Large Community Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_a86b404fefb6c9dad25a""]"
cycle_231015b417a0503c09e0,Other,Other,2,Insufficient data,,org_b7a54963ba1fc573,ind_cc9c8ab66bb0d215,Large Community Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_531463a2152872a3d075"",""intervention_c7242e7bf372853506fd""]"
cycle_231015b417a0503c09e0,Training & Education,Training & Education,1,Insufficient data,,org_b7a54963ba1fc573,ind_cc9c8ab66bb0d215,Large Community Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_73472b255487a938abbe""]"
cycle_6ba6f4bbd78bacf619c2,Other,Other,1,Insufficient data,,org_b7a54963ba1fc573,ind_cd57992e4ca687e8,Large Community Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_66253d6ff47466fbf2cb""]"
cycle_dcf7e50d8f5ae39f5877,Emergency Department Workflow,Emergency Department Workflow,1,Insufficient data,,org_b7a54963ba1fc573,ind_e7cd9b5804f1c518,Large Community Hospital,East Region,2025/26,included,false,reporting_period_unverified,false,2,1,false,true,false,true,"[""intervention_8a4693a1ed3ad16e6aeb""]"
cycle_dcf7e50d8f5ae39f5877,Other,Other,1,Insufficient data,,org_b7a54963ba1fc573,ind_e7cd9b5804f1c518,Large Community Hospital,East Region,2025/26,included,false,reporting_period_unverified,false,2,1,false,true,false,true,"[""intervention_3a5fd2d4c83677d2238a""]"
cycle_e66e6a449104671cae81,Ambulance / EMS Flow,Ambulance / EMS Flow,1,Insufficient data,,org_b7a54963ba1fc573,ind_ee70b593aad3e4f6,Large Community Hospital,East Region,2024/25,included,false,insufficient first-cycle ED longitudinal coverage,false,1,1,true,false,true,false,"[""intervention_a1f2ee6c0c5867373989""]"
cycle_b1629c23967c5bd8aabf,Ambulance / EMS Flow,Ambulance / EMS Flow,1,Insufficient data,,org_b7a54963ba1fc573,ind_ee70b593aad3e4f6,Large Community Hospital,East Region,2025/26,included,false,reporting_period_unverified,false,2,1,false,true,false,true,"[""intervention_4f5a761d29c7a79a6ea9""]"
cycle_b1629c23967c5bd8aabf,Other,Other,1,Insufficient data,,org_b7a54963ba1fc573,ind_ee70b593aad3e4f6,Large Community Hospital,East Region,2025/26,included,false,reporting_period_unverified,false,2,1,false,true,false,true,"[""intervention_ef82d84b42d42ab08d37""]"
cycle_59ba452139e2fb368ec2,Discharge & Transition Planning,Discharge & Transition Planning,2,Insufficient data,,org_b7a54963ba1fc573,ind_fe3b4b08cef7f6f4,Large Community Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_3917236720472c5bde6a"",""intervention_8e5cc75f9778a376c6ca""]"
cycle_5d323f53dab37f3e3373,Other,Other,1,Insufficient data,,org_beadb4ecb792b8db,ind_1363324c18b50bdc,Small Hospital,North East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_f1a39351a605fdcc1317""]"
cycle_f6bdf10151f67af11147,Other,Other,1,Insufficient data,,org_beadb4ecb792b8db,ind_3256496582ec15b6,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_0d39057087a24c4e37ce""]"
cycle_f6bdf10151f67af11147,Technology & Digital Tools,Technology & Digital Tools,1,Insufficient data,,org_beadb4ecb792b8db,ind_3256496582ec15b6,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_24a4403672306f1ae227""]"
cycle_ef3435d08d3a3ec4301b,Training & Education,Training & Education,1,Insufficient data,,org_beadb4ecb792b8db,ind_5314e24f5f6e6912,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_ed96198530cbc12af311""]"
cycle_b4252dcd4affcc04a7e7,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_beadb4ecb792b8db,ind_67ee717abbe20a1b,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_311b72129a7b9d4ba97b""]"
cycle_b4252dcd4affcc04a7e7,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_beadb4ecb792b8db,ind_67ee717abbe20a1b,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_1a26258c64c85cc9f3df""]"
cycle_b4252dcd4affcc04a7e7,Other,Other,1,Insufficient data,,org_beadb4ecb792b8db,ind_67ee717abbe20a1b,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_0e276f62d0b1f4681bdd""]"
cycle_4dfe02e78e329a58d655,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_beadb4ecb792b8db,ind_67ee717abbe20a1b,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_f935297c52d7ecd87f58""]"
cycle_4dfe02e78e329a58d655,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_beadb4ecb792b8db,ind_67ee717abbe20a1b,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_cca87174d04cfe3c0cbb""]"
cycle_03b6db1c35c0bfd8f29b,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_0646035afd9bba7c,Small Hospital,West Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_7b7e7142489f611887be""]"
cycle_0c7aa8cdddbd83f27bda,Other,Other,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_4aefc7eb8558b2ba,Small Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_0377d6923824e8b903a6""]"
cycle_0c7aa8cdddbd83f27bda,Training & Education,Training & Education,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_4aefc7eb8558b2ba,Small Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_7ee0bcec3d93e54002f0""]"
cycle_51c85cdb933109e7d14c,Training & Education,Training & Education,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_5314e24f5f6e6912,Small Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_a80ddcc24f606b3d30e1""]"
cycle_582a61cf3c1f40adf110,Training & Education,Training & Education,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_5314e24f5f6e6912,Small Hospital,West Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_e09e745555cc81d692ab""]"
cycle_7c01adca8d94e0aec1f6,Technology & Digital Tools,Technology & Digital Tools,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_67ee717abbe20a1b,Small Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_2644411a88093386d25a""]"
cycle_e6e52947f5696bb9946a,Other,Other,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_9057a7fb4db0b82f,Small Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_69ffeefcddc59a233038""]"
cycle_e6e52947f5696bb9946a,Training & Education,Training & Education,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_9057a7fb4db0b82f,Small Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_07daa67ed552eec46adb""]"
cycle_c8c717934bb3e9ae0884,Other,Other,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_e666bcb709405e0f,Small Hospital,West Region,2025/26,included,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,1,0,true,false,false,true,"[""intervention_218826192a84d5c5fedf""]"
cycle_527b1432b148764239a4,Other,Other,2,Insufficient data,,org_c0228dbc8d2ee4c0,ind_e7cd9b5804f1c518,Small Hospital,West Region,2025/26,included,false,reporting_period_unverified,false,1,0,true,false,false,true,"[""intervention_4f1647448ba48c687407"",""intervention_7c80980afd73f0dddf42""]"
cycle_7ba6b48f01c5c7a4f0d3,Ambulance / EMS Flow,Ambulance / EMS Flow,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_ee70b593aad3e4f6,Small Hospital,West Region,2025/26,included,false,reporting_period_unverified,false,1,1,true,false,true,false,"[""intervention_6bf028e72c26485a5ce8""]"
cycle_7b3a1120f9bc89e9be1a,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_c0228dbc8d2ee4c0,ind_f197a93604c302d2,Small Hospital,West Region,2025/26,included,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,1,1,true,false,true,false,"[""intervention_838191fd2a97c48da5f6""]"
cycle_c0294f778ed5afcc0c0b,Admission & Transfer Process,Admission & Transfer Process,1,Insufficient data,,org_c19caf85a78767bd,ind_2458e6a08771d808,Unknown,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_c5590c1d349cc304a144""]"
cycle_c0294f778ed5afcc0c0b,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_c19caf85a78767bd,ind_2458e6a08771d808,Unknown,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_d85c4b33a6d31764e30b""]"
cycle_c0294f778ed5afcc0c0b,Other,Other,1,Insufficient data,,org_c19caf85a78767bd,ind_2458e6a08771d808,Unknown,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_652105e36f7cdee53bd4""]"
cycle_d4fe8907a83c0d60cb81,Other,Other,1,Insufficient data,,org_c19caf85a78767bd,ind_270585e212a81151,Unknown,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_5fc8cc3471fa6e525b12""]"
cycle_3559cb7ca1e25af2e828,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_c19caf85a78767bd,ind_2d74a43f1d6a4b74,Unknown,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_6f76cd825c7f12af6e4c""]"
cycle_3559cb7ca1e25af2e828,Other,Other,3,Insufficient data,,org_c19caf85a78767bd,ind_2d74a43f1d6a4b74,Unknown,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_7ed3f3be0d0255b31da5"",""intervention_9bbd1249f77db3cf59d4"",""intervention_d26114860769c087fe89""]"
cycle_c94f375245fbfc3d6900,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",2,Insufficient data,,org_c19caf85a78767bd,ind_96ddeae03fa98c05,Unknown,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_1b913cf9201072b59ac4"",""intervention_afc550c3537398a18a4a""]"
cycle_c94f375245fbfc3d6900,Other,Other,1,Insufficient data,,org_c19caf85a78767bd,ind_96ddeae03fa98c05,Unknown,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_ac160c97a75f24b97bd4""]"
cycle_c94f375245fbfc3d6900,Safety & Risk Prevention,Safety & Risk Prevention,1,Insufficient data,,org_c19caf85a78767bd,ind_96ddeae03fa98c05,Unknown,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_43a47b559d75fdb1c87f""]"
cycle_03f956beecb7559ad50d,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",2,Insufficient data,,org_c19caf85a78767bd,ind_9f91c6d20b5319f1,Unknown,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_15ba0ef68dc1c9a5c4f1"",""intervention_afafa8bd9820becedf9a""]"
